Intercept;LAI_year;p_year;Rn_year;VPD_year;e_act_year;e_star_year;ET_GF_year;LAI_^2;p_^2;Rn_^2;VPD_^2;e_act_^2;e_star_^2;LAI:p;LAI:Rn;LAI:VPD;LAI:e_act;LAI:e_star;p:Rn;p:VPD;p:e_act;p:e_star;Rn:VPD;Rn:e_act;Rn:e_star;VPD:e_act;VPD:e_star;e_act:e_star;row;col
1;-0,022741258;-0,173373648;-6,117210388;0,203958452;-0,049759703;0,145872682;-3,797906876;0,000517165;0,030058422;37,42026293;0,04159905;0,002476028;0,021278839;0,003942735;0,139113061;-0,004638272;0,001131598;-0,003317328;1,060563081;-0,035361021;0,008627021;-0,025290479;-1,24765676;0,304390572;-0,892333888;-0,010148912;0,029751966;-0,007258581;430;525
1;-0,060223937;-0,111601651;5,84141922;0,145356059;-0,048575374;0,075965971;-2,196077347;0,003626923;0,012454928;34,1221785;0,021128384;0,002359567;0,005770829;0,006721091;-0,351793263;-0,008753914;0,0029254;-0,00457497;-0,651912027;-0,016221976;0,005421092;-0,008477928;0,849085677;-0,283749125;0,443749082;-0,007060725;0,011042114;-0,003690075;480;635
1;0,727046281;-0,470561385;-4,688272476;0,271166563;-0,139424019;0,118288738;-2,514317274;0,528596295;0,221428017;21,97989881;0,073531305;0,019439057;0,013992226;-0,342119905;-3,408591069;0,197150641;-0,101367714;0,086001387;2,20611999;-0,127600514;0,065607559;-0,055662113;-1,271302734;0,653657789;-0,554569836;-0,037807132;0,032075951;-0,016492291;545;498
1;0,711104653;-0,227232071;4,328155518;-0,004687428;0,01082321;0,04376471;-0,026225151;0,505669828;0,051634414;18,73293018;2,20E-05;0,000117142;0,00191535;-0,161585783;3,077771528;-0,003333252;0,007696435;0,031121289;-0,983495742;0,001065134;-0,00245938;-0,009944746;-0,020287919;0,046844536;0,189420473;-5,07E-05;-0,000205144;0,000473675;291;873
1;0,721046058;-0,126482899;5,047416687;0,062502176;-0,033016205;0,040360451;0,727164567;0,519907417;0,015997924;25,47641521;0,003906522;0,00109007;0,001628966;-0,091199995;3,639419903;0,045066947;-0,023806204;0,029101744;-0,638411893;-0,007905456;0,004175985;-0,005104907;0,315474524;-0,166646543;0,203716013;-0,002063585;0,002522616;-0,001332549;314;791
1;0,16438365;-0,125257283;-5,32377243;0,168173946;-0,058902204;0,094019066;-2,734004974;0,027021984;0,015689387;28,34255289;0,028282476;0,00346947;0,008839585;-0,020590249;-0,875141143;0,027645047;-0,009682559;0,015455197;0,666841272;-0,021065012;0,00737793;-0,011776573;-0,89531982;0,31358193;-0,500536113;-0,009905816;0,015811557;-0,00553793;445;519
1;-0,505300462;-0,118143708;4,413705306;0,141628845;-0,037560517;0,098190563;-2,124177933;0,255328557;0,013957936;19,48079452;0,02005873;0,001410792;0,009641387;0,05969807;-2,230247331;-0,071565121;0,018979347;-0,049615737;-0,521451509;-0,016732557;0,004437539;-0,011600597;0,625107985;-0,165781054;0,433384209;-0,005319653;0,013906616;-0,003688088;493;633
1;0,657534599;-0,347338468;-12,43017197;0,300880671;-0,142620043;0,13175892;-4,614099979;0,432351749;0,120644011;154,5091751;0,090529178;0,020340477;0,017360413;-0,22838706;-8,173268143;0,197839451;-0,093777613;0,086636049;4,317476886;-0,104507431;0,049537427;-0,045764941;-3,739998476;1,772791664;-1,637786031;-0,042911614;0,039643712;-0,018791463;556;503
1;0,549048185;-0,145780047;9,657592773;0,239629745;-0,10360308;0,08842206;0,550795794;0,30145391;0,021251822;93,26909818;0,057422415;0,010733598;0,007818461;-0,08004027;5,302483787;0,131568277;-0,056883083;0,048547972;-1,407884326;-0,034933236;0,015103262;-0,012890172;2,314246498;-1,000556356;0,853944248;-0,02482638;0,021188556;-0,009160798;518;453
1;-0,84657526;-0,36046803;4,617404938;0,223352398;-0,107569903;0,114773065;-1,19430232;0,716689671;0,129937201;21,32042836;0,049886294;0,011571284;0,013172856;0,305163316;-3,908980786;-0,189084615;0,091066019;-0,097164037;-1,664426862;-0,080511399;0,038775511;-0,041372021;1,031308466;-0,496693802;0,529953716;-0,024025996;0,025634839;-0,012346127;553;441
1;0,009661572;-0,134773254;1,856127652;0,134043619;-0,04875958;0,079426616;-1,668911338;9,33E-05;0,01816383;3,445209861;0,017967692;0,002377497;0,006308587;-0,001302122;0,017933112;0,001295072;-0,000471094;0,000767386;-0,250156364;-0,018065495;0,006571487;-0,010704584;0,248802068;-0,090504004;0,147425939;-0,006535911;0,010646631;-0,003872808;481;633
1;-0,26301384;-0,527663177;-3,066329956;0,170071423;-0,052287366;0,122183886;-2,263174772;0,06917628;0,278428428;9,402379399;0,028924289;0,002733969;0,014928902;0,138782718;0,806487216;-0,044731138;0,013752301;-0,032136053;1,617989405;-0,089740427;0,027590117;-0,064471938;-0,521495099;0,160330316;-0,374656111;-0,008892587;0,020779987;-0,006388674;473;547
1;0,174657404;-0,309238774;0,074272156;0,194583635;-0,094652962;0,104582012;-3,745212793;0,030505209;0,09562862;0,005516353;0,037862791;0,008959183;0,010937397;-0,054010842;0,012972182;0,033985473;-0,016531841;0,018266023;-0,02296783;-0,060172805;0,029270366;-0,032340813;0,014452146;-0,00703008;0,007767531;-0,018417917;0,020349948;-0,009898997;500;539
1;0,698630512;-0,151728094;4,557685852;0,05744487;-0,038466901;0,032360673;-0,321228504;0,488084592;0,023021414;20,77250033;0,003299913;0,001479702;0,001047213;-0,106001876;3,184138399;0,040132739;-0,02687415;0,022608154;-0,691528986;-0,008716001;0,005836509;-0,004910023;0,261815673;-0,175320049;0,147489781;-0,002209726;0,001858955;-0,001244815;316;788
1;0,346667469;-0,298835188;-10,95019341;0,269660428;-0,134422928;0,135237128;-5,344161987;0,120178334;0,08930247;119,9067356;0,072716747;0,018069524;0,018289081;-0,103596438;-3,796075828;0,093482498;-0,046600056;0,046882313;3,272303107;-0,080584025;0,040170301;-0,040413612;-2,952833842;1,471957061;-1,480872702;-0,036248544;0,036468102;-0,018178971;552;510
1;-0,168119561;-0,482131243;-1,892715454;0,164680779;-0,051627647;0,120965838;-2,164679289;0,028264187;0,232450535;3,58237179;0,027119759;0,002665414;0,014632734;0,081055693;0,31820249;-0,02768606;0,008679617;-0,020336724;0,912537254;-0,079397749;0,024891302;-0,05832141;-0,311693855;0,097716445;-0,228953912;-0,008502081;0,019920749;-0,006245182;472;546
1;0,73166728;0,075662583;6,938029698;0,133160693;-0,06829083;0,064292713;0,161836505;0,535337009;0,005724826;48,13625609;0,01773177;0,004663637;0,004133553;0,055359836;5,076329319;0,097429322;-0,049966166;0,047040874;0,524949249;0,010075282;-0,005167061;0,004864553;0,923872845;-0,473803804;0,44606475;-0,009093654;0,008561262;-0,004390603;574;680
1;-0,169525146;-0,178835094;6,469287872;0,147712502;-0,025878684;0,102568716;-1,33731246;0,028738775;0,031981991;41,85168557;0,021818983;0,000669706;0,010520341;0,030317046;-1,096706974;-0,025040983;0,004387088;-0,017387977;-1,156935705;-0,026416179;0,004628017;-0,018342886;0,955594695;-0,167416657;0,663546549;-0,003822605;0,015150682;-0,002654343;498;641
1;-0,205479339;-0,124736577;6,011886597;0,140400231;-0,03734149;0,097123276;-1,282998323;0,042221759;0,015559214;36,14278045;0,019712225;0,001394387;0,009432931;0,025630789;-1,235318483;-0,028849347;0,007672905;-0,019956827;-0,749902157;-0,017513044;0,00465785;-0,012114825;0,844070266;-0,224492806;0,583894122;-0,005242754;0,01363613;-0,003626728;492;633
1;0,232428854;0,228702687;7,123878479;0,143590122;-0,049105627;0,088171746;-0,345406681;0,054023172;0,052304919;50,74964458;0,020618123;0,002411363;0,007774257;0,053157103;1,655794912;0,033374488;-0,011413565;0,020493658;1,629250148;0,032839447;-0,011230589;0,020165115;1,022918583;-0,349822521;0,628124804;-0,007051083;0,012660592;-0,004329729;544;662
1;0,011078119;-0,114701614;8,547477722;0,155087411;-0,023511757;0,113681214;-0,299027592;0,000122725;0,01315646;73,05937541;0,024052105;0,000552803;0,012923418;-0,001270678;0,094689978;0,001718077;-0,000260466;0,001259374;-0,980409489;-0,017788776;0,002696836;-0,013039419;1,325606194;-0,200966215;0,971687646;-0,003646377;0,017630525;-0,002672845;497;643
1;-0,910933614;-0,364515781;-6,849024846;0,162313432;-0,058621141;0,095443726;-4,966860771;0,829800049;0,132871755;46,90914134;0,02634565;0,003436438;0,009109505;0,332049678;6,239006954;-0,147856761;0,053399968;-0,086942898;2,496577644;-0,059165807;0,021368331;-0,034790744;-1,111688725;0,401497652;-0,653696448;-0,009514999;0,015491799;-0,00559502;454;527
1;-0,361643672;-0,693126938;-0,019798279;0,176361948;-0,086330026;0,094511747;-5,892098904;0,130786145;0,480424952;0,000391972;0,031103537;0,007452873;0,00893247;0,250664971;0,007159922;-0,063780183;0,031220708;-0,034179575;0,01372272;-0,122241217;0,059837667;-0,065508638;-0,003491663;0,001709186;-0,00187117;-0,015225332;0,016668276;-0,008159202;478;521
1;2,712328434;0,496859461;11,57925797;0,095831752;-0,036269128;0,042842031;8,064940453;7,356725534;0,246869324;134,079215;0,009183725;0,00131545;0,00183544;1,347646044;31,40675062;0,259927185;-0,098373788;0,116201658;5,753263872;0,047614913;-0,01802066;0,021286468;1,109660576;-0,419969593;0,496078923;-0,003475734;0,004105627;-0,001553843;554;646
1;-0,466967388;-0,198189318;6,308326721;0,064073503;-0,000100434;0,066919684;-5,426746368;0,218058541;0,039279006;39,79498602;0,004105414;1,01E-08;0,004478244;0,092547948;-2,945782849;-0,029920236;4,69E-05;-0,03124931;-1,250242972;-0,012698684;1,99E-05;-0,013262767;0,404196591;-0,000633569;0,422151233;-6,44E-06;0,004287779;-6,72E-06;587;713
1;0,045205235;-0,141998529;7,591644287;0,15635401;-0,02273733;0,116662042;-1,761758208;0,002043513;0,020163582;57,63306298;0,024446576;0,000516986;0,013610032;-0,006419077;0,343182068;0,00706802;-0,001027846;0,005273735;-1,078002325;-0,02220204;0,003228667;-0,016565838;1,186984028;-0,172613719;0,885656728;-0,003555073;0,018240578;-0,002652583;499;644
1;-0,196673274;-0,448157787;-4,748789469;0,166249176;-0,059075572;0,113326311;-5,171325684;0,038680377;0,200845402;22,55100142;0,027638788;0,003489923;0,012842853;0,088140659;0,933959973;-0,03269677;0,011618586;-0,022288257;2,128206981;-0,074505863;0,026475178;-0,050788069;-0,789482336;0,280537456;-0,538162793;-0,009821265;0,018840406;-0,006694817;478;543
1;0,007365704;-0,643535654;-0,859451294;0,189126939;-0,092348456;0,111965239;-4,014641762;5,43E-05;0,414138138;0,738656527;0,035768999;0,008528237;0,012536215;-0,004740093;-0,006330463;0,001393053;-0,000680211;0,000824703;0,55308755;-0,121709928;0,059429524;-0,072053623;-0,162545392;0,079369;-0,09622867;-0,017465581;0,021175643;-0,010339817;486;525
1;0,763209547;-0,529932261;3,605575562;0,229583859;-0,12307546;0,111176074;2,116512537;0,582488813;0,280828201;13,00017513;0,052708749;0,015147569;0,012360119;-0,404449361;2,751809692;0,175220593;-0,093932366;0,084850641;-1,910710808;-0,121663894;0,065221657;-0,058915788;0,827781953;-0,44375787;0,400853734;-0,028256139;0,025524232;-0,013683046;516;473
1;0,36986351;0,071835121;14,25018311;0,092216134;-0,015863478;0,078955442;2,005990028;0,136799016;0,005160285;203,0677185;0,008503815;0,00025165;0,006233962;0,02656919;5,270622743;0,034107383;-0,005867322;0,029202737;1,023663621;0,006624357;-0,001139555;0,005671774;1,314096796;-0,226057469;1,125129502;-0,001462869;0,007280966;-0,001252508;584;704
1;0,082475245;-0,20638302;-8,748802185;0,273713544;-0,130066817;0,13812393;-7,235633373;0,006802166;0,042593951;76,54153967;0,074919104;0,016917377;0,01907822;-0,01702149;-0,721559604;0,022574592;-0,010727293;0,011391805;1,805604214;-0,056489828;0,026843583;-0,028506434;-2,394665652;1,137928857;-1,208418936;-0,03560105;0,03780639;-0,01796534;551;516
1;0,863013268;-0,28847158;0,83631134;0,176623762;-0,051683038;0,129671171;-1,367389083;0,7447919;0,083215852;0,699416658;0,031195953;0,002671136;0,016814613;-0,2489548;0,721747782;0,15242865;-0,044603148;0,111907941;-0,241252053;-0,050950936;0,014909088;-0,037406448;0,147712455;-0,043223111;0,108445471;-0,009128453;0,02290301;-0,0067018;412;438
1;0,440264429;-0,183875518;7,769622803;0,054655075;0,00255838;0,061496571;-2,631468058;0,193832768;0,033810206;60,3670385;0,002987177;6,55E-06;0,003781828;-0,08095385;3,42068855;0,024062685;0,001126364;0,027074753;-1,428643419;-0,01004973;-0,000470424;-0,011307714;0,424649318;0,01987765;0,477805158;0,000139828;0,0033611;0,000157332;590;712
1;0,908342302;-0,33718204;1,421004075;0,174165666;-0,056301924;0,119415522;-1,469963551;0,825085737;0,113691728;2,019252582;0,030333679;0,003169907;0,014260067;-0,30627671;1,290758113;0,158202042;-0,05114142;0,10847017;-0,479137052;-0,058725535;0,018983998;-0,040264769;0,247490121;-0,080005264;0,169689943;-0,009805862;0,020798084;-0,006723324;486;554
1;-0,060967505;0,074900389;12,17257363;0,158191522;-0,056196526;0,122147311;0,843846202;0,003717037;0,005610068;148,1715489;0,025024558;0,003158049;0,014919966;-0,00456649;-0,742131444;-0,009644542;0,003426162;-0,007447017;0,911730497;0,011848606;-0,004209142;0,009148881;1,925597949;-0,684056347;1,486847136;-0,008889814;0,019322669;-0,006864254;469;664
1;0,207770348;-0,387617201;-12,55039215;0,26937936;-0,157716721;0,117705464;-5,523865223;0,043168517;0,150247094;157,5123431;0,07256524;0,024874564;0,013854576;-0,080535361;-2,60759934;0,055969043;-0,032768858;0,024455705;4,864747872;-0,104416074;0,061133714;-0,045624663;-3,38081661;1,979406701;-1,477249736;-0,042485629;0,031707423;-0,01856412;554;496
1;0,024414063;-0,234690309;2,750269572;0,179344316;-0,051015727;0,130802393;-0,3926256;0,000596046;0,055079541;7,563982718;0,032164384;0,002602604;0,017109266;-0,005729744;0,067145253;0,004378523;-0,001245501;0,003193418;-0,645461614;-0,042090373;0,011972897;-0,030698054;0,493245216;-0,140307002;0,359741841;-0,009149381;0,023458666;-0,006672979;412;440
1;-0,135839094;-0,472645362;4,272774916;0,22119239;-0,090315143;0,10746485;-2,045682192;0,018452259;0,223393638;18,25660549;0,048926073;0,008156825;0,011548694;0,064203718;-0,580409873;-0,030046574;0,012268327;-0,014597928;-2,019507248;-0,104545557;0,042687034;-0,050792763;0,945105295;-0,385896279;0,459173115;-0,019977022;0,023770407;-0,009705703;474;493
1;-0,12328761;-0,538026989;1,998304887;0,174696296;-0,056484044;0,117412295;-3,566210032;0,015199835;0,28947304;3,993222422;0,030518796;0,003190447;0,013785647;0,066332061;-0,246366233;-0,021537889;0,006963783;-0,014475481;-1,075141961;-0,093991322;0,03038994;-0,063170983;0,349096463;-0,11287234;0,234625562;-0,009867553;0,020511493;-0,006631921;492;580
1;-0,252743661;-0,437677375;-0,665988922;0,24131763;-0,122723835;0,111739039;-4,184287548;0,063879358;0,191561485;0,443541244;0,058234198;0,01506114;0,012485613;0,110620182;0,168324479;-0,060991501;0,031017671;-0,028241334;0,291488283;-0,105619267;0,053713446;-0,048905649;-0,160714868;0,081732714;-0,074416962;-0,029615425;0,0269646;-0,013713043;512;479
1;0,767123699;-0,385431051;-0,590251042;0,25688298;-0,126039034;0,129484023;-2,357445955;0,58847877;0,148557095;0,348396293;0,065988866;0,015885838;0,016766112;-0,295673294;-0,452795563;0,197061022;-0,09668753;0,099330263;0,22750108;-0,099010677;0,048579357;-0,049907163;-0,151625447;0,074394671;-0,07642808;-0,032377283;0,033262242;-0,016320041;521;494
1;0,131422622;-0,248052315;3,194274902;0,201259926;-0,108680248;0,098391831;-2,630334139;0,017271906;0,061529951;10,20339215;0,040505558;0,011811396;0,009680952;-0,032599686;0,419799983;0,026450107;-0,014283043;0,012930912;-0,792347285;-0,049922991;0,026958387;-0,024406321;0,64287953;-0,347154589;0,314290556;-0,021872979;0,019802333;-0,010693249;505;536
1;0,118999481;-0,227229595;-6,449127197;0,07407479;-0,024677999;0,067049222;-2,834807634;0,014160877;0,051633289;41,59124161;0,005487074;0,000609004;0,004495598;-0,027040204;-0,767442791;0,008814862;-0,002936669;0,007978823;1,465432562;-0,016831985;0,005607572;-0,015235568;-0,477717742;0,159151557;-0,432408963;-0,001828018;0,004966657;-0,001654641;250;399
1;-0,258317675;-0,418417129;-1,203918457;0,180808716;-0,054883162;0,126226991;-3,869537115;0,066728021;0,175072894;1,449419651;0,032691792;0,003012161;0,015933253;0,10808454;0,310993417;-0,046706087;0,014177291;-0,032606663;0,503740104;-0,075653464;0,022964055;-0,052815535;-0,21767895;0,066074852;-0,151967005;-0,009923354;0,02282294;-0,006927736;487;571
1;-0,987054868;-0,093157717;-9,222891671;0,17554976;-0,053361004;0,105360448;-3,367319584;0,974277313;0,00867836;85,06173078;0,030817718;0,002847397;0,011100824;0,091951778;9,103500123;-0,173277246;0,052670239;-0,103996543;0,859183534;-0,016353815;0,004970989;-0,009815139;-1,619076424;0,49214276;-0,971728002;-0,009367511;0,018496001;-0,005622139;442;516
1;0,741457343;0,290890396;7,974071503;0,101357996;-0,040026717;0,045198798;1,845195532;0,549758992;0,084617222;63,58581633;0,010273443;0,001602138;0,002042931;0,21568282;5,91243387;0,075152631;-0,029678103;0,033512981;2,319580814;0,029484068;-0,011643388;0,013147896;0,808235911;-0,319175902;0,360418449;-0,004057028;0,00458126;-0,001809159;567;650
1;1,845130622;-0,411314249;3,357849121;0,164425448;-0,056698769;0,109103918;2,7641716;3,404507014;0,169179411;11,27515072;0,027035728;0,00321475;0,011903665;-0,758928516;6,195670239;0,303386428;-0,104616636;0,20131098;-1,38113119;-0,067630529;0,023321012;-0,044875996;0,552115845;-0,190385913;0,366354495;-0,009322721;0,017939461;-0,006186058;497;586
1;-0,246575475;-0,488005579;1,740703583;0,192803741;-0,098843694;0,100713372;-4,057285786;0,060799465;0,238149445;3,030048963;0,037173282;0,009770076;0,010143183;0,120330207;-0,429214812;-0,047540674;0,024372431;-0,024833448;-0,849473059;-0,094089301;0,048236274;-0,049148687;0,335614162;-0,172057572;0,175312128;-0,019057434;0,019417915;-0,009954882;491;523
1;-0,190068483;0,036340803;9,055286407;0,145034105;-0,032522231;0,103242844;-2,106353998;0,036126028;0,001320654;81,99821192;0,021034891;0,001057696;0,010659085;-0,006907241;-1,721124554;-0,027566412;0,006181451;-0,019623211;0,329076379;0,005270656;-0,001181884;0,003751928;1,313325356;-0,294498119;0,934893525;-0,004716833;0,014973733;-0,003357688;473;660
1;0,41084528;-0,421524644;5,697692871;0,237761736;-0,124380209;0,12588501;-0,38436839;0,168793844;0,177683025;32,46370405;0,056530643;0,015470436;0,015847036;-0,17318141;2,340870221;0,097683287;-0,051101022;0,051719262;-2,401717959;-0,100222431;0,052429323;-0,053063634;1,354693348;-0,708680231;0,717254123;-0,029572854;0,029930638;-0,015657604;505;487
1;0,241141319;-0,185959786;1,56162262;0,191600919;-0,089516369;0,098834932;-1,132940054;0,058149136;0,034581042;2,438665206;0,036710912;0,00801318;0,009768344;-0,044842588;0,376571739;0,046202898;-0,021586095;0,023833186;-0,290399008;-0,035630066;0,016646445;-0,018379323;0,299208329;-0,139790786;0,154342865;-0,017151419;0,018936864;-0,008847344;500;548
1;-0,724781643;-0,325619578;3,011169434;0,075086877;-0,031892061;0,025309324;-2,459118605;0,52530843;0,10602811;9,067141358;0,005638039;0,001017104;0,000640562;0,236003093;-2,18244033;-0,05442159;0,023114781;-0,018343734;-0,980495721;-0,024449757;0,01038468;-0,008241211;0,226099308;-0,0960324;0,076210664;-0,002394675;0,001900398;-0,000807167;183;583
1;0,016576052;-0,024242699;12,59018326;0,132916485;-0,017315336;0,115494927;1,02070117;0,000274765;0,000587708;158,5127145;0,017666792;0,000299821;0,013339078;-0,000401848;0,208695529;0,002203231;-0,00028702;0,00191445;-0,305220025;-0,003222254;0,00041977;-0,002799909;1,673442899;-0,218003248;1,454102293;-0,002301494;0,01535118;-0,001999833;479;663
1;-0,29178071;-0,323961005;0,823745728;0,180855592;-0,077914238;0,102474838;-4,863564968;0,085135983;0,104950733;0,678557024;0,032708745;0,006070628;0,010501093;0,094525572;-0,240353113;-0,052770173;0,022733872;-0,029900181;-0,266861493;-0,058590159;0,025241175;-0,033197852;0,148979021;-0,064181521;0,08441321;-0,014091226;0,018533148;-0,007984249;500;558
1;-0,005502105;-0,366686583;-3,888044357;-0,013070107;-0,048327354;0,030831911;-4,300975323;3,03E-05;0,13445905;15,11688892;0,000170828;0,002335533;0,000950607;0,002017548;0,021392427;7,19E-05;0,000265902;-0,00016964;1,425693698;0,004792633;0,017720992;-0,011305648;0,050817154;0,187898897;-0,119875839;0,000631644;-0,000402976;-0,001490025;289;663
1;-0,248731158;-0,350948945;-4,018865732;0,167276859;-0,069253232;0,090439022;-3,84852314;0,061867189;0,123165162;16,15128177;0,027981548;0,00479601;0,008179217;0,087291937;0,999617127;-0,041606967;0,017225437;-0,022495003;1,410416688;-0,058705637;0,024304349;-0,031739479;-0,672263238;0,27831944;-0,363462285;-0,011584463;0,015128355;-0,006263195;449;510
1;0,991169214;-0,719556659;5,64743042;0,170319676;-0,013230698;0,145777464;-0,958607912;0,982416411;0,517761786;31,89347035;0,029008792;0,000175051;0,021251069;-0,713202409;5,597559172;0,16881562;-0,013113861;0,144490134;-4,063646167;-0,122554657;0,009520237;-0,104895145;0,961868522;-0,074719449;0,823268084;-0,002253448;0,02482877;-0,001928738;544;699
1;0,295755386;-0,335079789;-0,105708196;0,181856155;-0,083685011;0,106519461;-0,609855235;0,087471249;0,112278465;0,011174223;0,033071661;0,007003181;0,011346396;-0,099101653;-0,031263768;0,053784937;-0,024750293;0,031503704;0,03542068;-0,060936322;0,028041156;-0,035692518;-0,019223686;0,008846191;-0,01125998;-0,015218634;0,01937122;-0,008914082;494;540
1;0,429290874;-0,270529032;4,437525823;0,223771334;-0,091235421;0,120941188;-1,82387805;0,184290654;0,073185957;19,69163543;0,05007361;0,008323902;0,014626771;-0,116135644;1,904989337;0,096062991;-0,039166534;0,051918948;-1,200479564;-0,060536642;0,02468183;-0,032718102;0,992991072;-0,404859536;0,536679643;-0,020415872;0,027063171;-0,01103412;473;480
1;-0,330580473;-0,027835518;10,63995838;0,140433311;-0,039066076;0,104435881;-2,630179644;0,109283449;0,000774816;113,2087144;0,019721515;0,001526158;0,010906853;0,009201879;-3,517362474;-0,046424511;0,012914482;-0,034524463;-0,296168754;-0,003909034;0,001087424;-0,002907027;1,494204589;-0,415661426;1,111193427;-0,005486178;0,014666277;-0,0040799;473;658
1;-0,508493696;-0,830511791;3,128890991;0,138382591;-0,016005859;0,137479305;-2,254283905;0,258565839;0,689749836;9,789958835;0,019149741;0,000256188;0,018900559;0,42231001;-1,591021344;-0,070366675;0,008138878;-0,06990736;-2,598580862;-0,114928373;0,013293054;-0,114178184;0,432984041;-0,050080587;0,43015776;-0,002214932;0,019024742;-0,002200474;536;724
1;0,239726305;-0,455504656;3,618438721;0,229281996;-0,124997199;0,112901106;0,306957692;0,057468701;0,207484491;13,09309878;0,052570234;0,0156243;0,01274666;-0,109196448;0,867434944;0,054964926;-0,029965117;0,027065365;-1,648215684;-0,104439017;0,056936806;-0,05142698;0,829642852;-0,452294703;0,408525735;-0,028659607;0,025886191;-0,014112322;508;485
1;0,810175794;-0,548155705;-5,216445923;0,274726897;-0,138835944;0,124430358;-2,24829936;0,656384816;0,300474677;27,21130807;0,075474868;0,019275419;0,015482914;-0,444102483;-4,226238215;0,222577082;-0,112481521;0,100810464;2,859424593;-0,150593116;0,076103715;-0,068207211;-1,433098004;0,724230195;-0,649084236;-0,038141968;0,034184366;-0,017275406;543;500
1;-0,232490301;-0,547802635;0,209021935;0,175277889;-0,078978666;0,097809881;-3,622611046;0,05405174;0,300087726;0,043690169;0,030722338;0,00623763;0,009566773;0,127358799;-0,048595573;-0,040750409;0,018361774;-0,022739849;-0,114502767;-0,096017689;0,043264721;-0,05358051;0,036636923;-0,016508274;0,020444411;-0,013843214;0,017143909;-0,007724894;461;511
1;-0,187105536;-0,673111528;0,917868981;0,182721615;-0,084374025;0,094985068;-5,174242496;0,035008482;0,453079129;0,842483466;0,033387189;0,007118976;0,009022163;0,125942894;-0,171738368;-0,034188226;0,015786847;-0,017772232;-0,617828192;-0,122992025;0,056793129;-0,063935544;0,167714502;-0,077444301;0,087183847;-0,015416958;0,017355825;-0,008014273;475;517
1;0,258591609;0,018793281;6,46270752;0,139997452;-0,072998106;0,057827126;-2,724291801;0,06686962;0,000353187;41,76658848;0,019599287;0,005328724;0,003343976;0,004859785;1,671201933;0,036202166;-0,018876698;0,01495361;0,121455476;0,002631011;-0,001371874;0,001086761;0,904762589;-0,471765412;0,373719801;-0,010219549;0,00809565;-0,004221271;580;675
1;0,019634843;0,001827627;9,522476196;0,142527421;-0,030868873;0,101275146;-2,645502329;0,000385527;3,34E-06;90,67755291;0,020314066;0,000952887;0,010256655;3,59E-05;0,186972324;0,002798504;-0,000606105;0,001988522;0,017403539;0,000260487;-5,64E-05;0,000185093;1,357213977;-0,293948108;0,964390167;-0,004399661;0,014434485;-0,00312625;473;659
1;0,039576122;-0,2907656;-1,586221548;0,025013566;-0,040619292;0,027820685;-5,242941856;0,001566269;0,084544634;2,5160988;0,000625678;0,001649927;0,00077399;-0,011507375;-0,062776497;0,00098994;-0,001607554;0,001101035;0,46121866;-0,007273085;0,011810693;-0,008089298;-0,039677057;0,064431196;-0,04412977;-0,001016033;0,000695895;-0,001130057;289;669
1;-0,205482244;-0,208159658;-17,22836494;0,096371546;-0,051898318;0,051369667;-2,551860571;0,042222953;0,043330443;296,8165587;0,009287475;0,002693435;0,002638843;0,042773114;3,540123098;-0,019802642;0,010664183;-0,010555554;3,586250555;-0,020060668;0,010803136;-0,010693092;-1,660324171;0,894123157;-0,885015371;-0,005001521;0,004950574;-0,002665999;249;466
1;-0,47183156;-0,304239169;0,097116324;0,185735285;-0,086637952;0,095705688;-3,561741352;0,222625021;0,092561472;0,00943158;0,034497596;0,007506135;0,009159579;0,143549642;-0,045822546;-0,087635769;0,04087852;-0,045156964;-0,02954659;-0,056507949;0,026358659;-0,029117419;0,018037928;-0,008413959;0,009294585;-0,016091725;0,017775923;-0,008291745;505;556
1;-0,462545156;-0,134666562;-1,973495483;0,056148022;-0,046279393;0,01945734;-2,3359828;0,213948022;0,018135083;3,894684423;0,0031526;0,002141782;0,000378588;0,062289366;0,912830777;-0,025970996;0,021406309;-0,008999898;0,265763852;-0,007561261;0,006232287;-0,002620253;-0,110807869;0,091332173;-0,038398973;-0,002598496;0,001092491;-0,000900474;249;641
1;0,202469587;-0,45572261;-0,137161842;0,168360546;-0,069122091;0,091733336;-0,86030668;0,040993934;0,207683097;0,018813371;0,028345274;0,004777863;0,008415005;-0,092269969;-0,027771101;0,03408789;-0,013995121;0,018573211;0,062507753;-0,076725708;0,0315005;-0,041804956;-0,023092643;0,009480913;-0,012582313;-0,011637433;0,015444275;-0,0063408;461;518
1;0,401698351;-0,230461434;3,937454224;0,007733032;0,007400751;0,04276827;-2,426622868;0,161361565;0,053112472;15,50354576;5,98E-05;5,48E-05;0,001829125;-0,092575978;1,581668868;0,003106346;0,00297287;0,017179943;-0,907431345;-0,001782166;-0,001705588;-0,009856437;0,03044846;0,029140119;0,168398104;5,72E-05;0,000330728;0,000316517;289;877
1;-0,206466615;-0,305409133;-2,727936965;0,167560503;-0,059781075;0,097415596;-4,084115028;0,042628463;0,093274739;7,441640084;0,028076522;0,003573777;0,009489798;0,06305679;0,563227912;-0,03459565;0,012342796;-0,020113068;0,833136864;-0,051174508;0,018257686;-0,029751613;-0,45709449;0,163079003;-0,265743606;-0,010016947;0,016323006;-0,005823609;458;530
